beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Anagram Blueberry Cheesecake Stout",Omnipollo,"Stout - Imperial / Double Pastry",12,41,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,4.5,"2019-07-04 19:03:59",https://untappd.com/c/772145355,https://untappd.com/beer/1501093,https://untappd.com/brewery/29486,Sweden,"Sundbybergs kommun","Stockholms län",,"Craft Beer Helsinki 2019",Draft,772145355,1501093,29486,https://untappd.s3.amazonaws.com/photos/2019_07_04/691bedc26fc44bd7f5d0f29eafb03044_raw.jpg,4.3,4.29,,1,0
"Extra Thick Double Vanilla Smoothie IPA",Omnipollo,"IPA - Belgian",8,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,4,"2019-07-04 19:06:31",https://untappd.com/c/772146453,https://untappd.com/beer/3259524,https://untappd.com/brewery/29486,Sweden,"Sundbybergs kommun","Stockholms län",,"Craft Beer Helsinki 2019",Draft,772146453,3259524,29486,https://untappd.s3.amazonaws.com/photos/2019_07_04/17f5612e6d35b21f96a153263bc803f3_raw.jpg,3.76,3.73,,1,0
"Hop Bomberman","8-Bit Brewing","IPA - American",5.5,150,Laimeahko,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3,"2019-07-04 19:23:00",https://untappd.com/c/772154037,https://untappd.com/beer/1474614,https://untappd.com/brewery/257796,Finland,Helsinki,Etelä-Suomi,,"Craft Beer Helsinki 2019",Draft,772154037,1474614,257796,https://untappd.s3.amazonaws.com/photos/2019_07_04/adceab1d9c617baf5386e69e4dbdb765_raw.jpg,3.2,3.35,,0,0
"Ocarina of Lime","8-Bit Brewing","Fruit Beer",6.1,0,"Hieman saippuamainen","Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3,"2019-07-04 19:25:47",https://untappd.com/c/772155397,https://untappd.com/beer/1474693,https://untappd.com/brewery/257796,Finland,Helsinki,Etelä-Suomi,,"Craft Beer Helsinki 2019",Draft,772155397,1474693,257796,https://untappd.s3.amazonaws.com/photos/2019_07_04/abbf2b74eabedc3aba6e0482e061f1fb_raw.jpg,3.08,3.15,,0,0
"Creamsicle Friends",Mikkeller,"IPA - Milkshake",7.1,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.75,"2019-07-04 19:51:49",https://untappd.com/c/772169361,https://untappd.com/beer/2945584,https://untappd.com/brewery/2813,Denmark,Copenhagen,"Region Hovedstaden",,"Craft Beer Helsinki 2019",Draft,772169361,2945584,2813,https://untappd.s3.amazonaws.com/photos/2019_07_04/6186b49e4e59ddeefa6aeb66a51b44e9_raw.jpg,3.7,3.7,,0,0
"Ginger Brett",Mikkeller,"IPA - Brett",6.9,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.25,"2019-07-04 19:53:46",https://untappd.com/c/772170518,https://untappd.com/beer/1741627,https://untappd.com/brewery/2813,Denmark,Copenhagen,"Region Hovedstaden",,"Craft Beer Helsinki 2019",Draft,772170518,1741627,2813,https://untappd.s3.amazonaws.com/photos/2019_07_04/909ed2d0b21da5a008177f755adaa2f1_raw.jpg,3.47,3.48,,0,0
"Mail Order Martian",BrewDog,"IPA - Milkshake",7,10,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.75,"2019-07-04 20:15:51",https://untappd.com/c/772184333,https://untappd.com/beer/3145661,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,"Craft Beer Helsinki 2019",Draft,772184333,3145661,241,https://untappd.s3.amazonaws.com/photos/2019_07_04/41a54d70f9ffc12e94f990622d58a2e9_raw.jpg,3.67,3.67,,0,0
"Show Me Your Candies","United Gypsies Brewery ","Stout - Imperial / Double",12,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.75,"2019-07-04 20:18:02",https://untappd.com/c/772185758,https://untappd.com/beer/3300861,https://untappd.com/brewery/333333,Finland,Lohja,Etelä-Suomi,,"Craft Beer Helsinki 2019",Draft,772185758,3300861,333333,https://untappd.s3.amazonaws.com/photos/2019_07_04/07f2005be7d48a08064400fcb892992a_raw.jpg,3.65,3.67,,0,0
"Fat Lab 15: Rose IPA","Fat Lizard Brewing Co.","IPA - American",8,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.5,"2019-07-04 20:38:25",https://untappd.com/c/772200063,https://untappd.com/beer/3307127,https://untappd.com/brewery/185078,Finland,"02150 Espoo",,,"Craft Beer Helsinki 2019",Draft,772200063,3307127,185078,https://untappd.s3.amazonaws.com/photos/2019_07_04/b0c12442d583a47e42b36ac9ff98baf9_raw.jpg,3.38,3.55,,0,0
Electrocution,"Salama Brewing Company","IPA - Imperial / Double",8.6,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.5,"2019-07-04 21:20:10",https://untappd.com/c/772232306,https://untappd.com/beer/3056979,https://untappd.com/brewery/410590,Finland,Espoo,Etelä-Suomi,,"Craft Beer Helsinki 2019",Draft,772232306,3056979,410590,https://untappd.s3.amazonaws.com/photos/2019_07_04/aa4e08058513ef9f5cd98f3d981aec6f_raw.jpg,3.61,3.62,,1,0
"Morphosis #002 Queen Cream Sour","Salama Brewing Company","Sour - Fruited",5,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.5,"2019-07-04 21:21:27",https://untappd.com/c/772233384,https://untappd.com/beer/3266155,https://untappd.com/brewery/410590,Finland,Espoo,Etelä-Suomi,,"Craft Beer Helsinki 2019",Draft,772233384,3266155,410590,https://untappd.s3.amazonaws.com/photos/2019_07_04/70d9899da4a95343acc19f50f34f6ade_raw.jpg,3.53,3.56,,1,0
"El Patron","Uiltje Brewing Company","IPA - Imperial / Double",8.2,65,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,4,"2019-07-04 21:41:44",https://untappd.com/c/772250415,https://untappd.com/beer/2389216,https://untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,,"Craft Beer Helsinki 2019",Can,772250415,2389216,32280,https://untappd.s3.amazonaws.com/photos/2019_07_04/a524e9592aac6ea8ec8845a44fb75ddd_raw.jpg,3.84,3.83,,0,0
"Moloko Plus","Uiltje Brewing Company","IPA - Imperial / Double",8,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,3.75,"2019-07-04 21:48:15",https://untappd.com/c/772256339,https://untappd.com/beer/3289664,https://untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,,"Craft Beer Helsinki 2019",Can,772256339,3289664,32280,https://untappd.s3.amazonaws.com/photos/2019_07_04/93c44ed741525d82d67b2f24514a5502_raw.jpg,3.67,3.67,,0,0
Shoryuken,Cervisiam,"Sour - Fruited Berliner Weisse",4.7,0,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,4,"2019-07-04 21:59:51",https://untappd.com/c/772266834,https://untappd.com/beer/2656172,https://untappd.com/brewery/197724,Norway,Oslo,Oslo,,"Craft Beer Helsinki 2019",Draft,772266834,2656172,197724,https://untappd.s3.amazonaws.com/photos/2019_07_04/add9ae9fe5fae3505debfc9080291b4e_raw.jpg,3.59,3.59,,0,0
"Satanic Panic",Cervisiam,"Stout - Imperial / Double Pastry",10,66,,"Craft Beer Helsinki 2019",Helsinki,Uusimaa,Suomi,60.1712,24.9449,4.25,"2019-07-04 22:01:12",https://untappd.com/c/772268055,https://untappd.com/beer/1241603,https://untappd.com/brewery/197724,Norway,Oslo,Oslo,,"Craft Beer Helsinki 2019",Draft,772268055,1241603,197724,https://untappd.s3.amazonaws.com/photos/2019_07_04/b72806e4877c6d4b9b06710526404df9_raw.jpg,3.99,3.98,,0,0
"Passionberry Haze","ETKO Brewing","Sour - Fruited",4.5,10,,"Villi Wäinö",Helsinki,Uusimaa,Suomi,60.1679,24.9397,3.75,"2019-07-04 23:35:35",https://untappd.com/c/772357620,https://untappd.com/beer/3160658,https://untappd.com/brewery/362760,Finland,Helsinki,Etelä-Suomi,,"Villi Wäinö",Draft,772357620,3160658,362760,https://untappd.s3.amazonaws.com/photos/2019_07_04/eec3a386daf7074c1a6bbcd51f45065c_raw.jpg,3.71,3.7,,0,0
"Mango Watermelon Milkshake IPA","Pyynikin Brewing Company","IPA - Milkshake",4,35,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.75,"2019-07-05 20:38:17",https://untappd.com/c/772788513,https://untappd.com/beer/3103999,https://untappd.com/brewery/65929,Finland,Tampere,Länsi-Suomi,,,Can,772788513,3103999,65929,https://untappd.s3.amazonaws.com/photos/2019_07_05/1c30a8c94ee5a3128c16cec5740f6fd8_raw.jpg,2.97,3,,0,0
"Anytime IPA","Meantime Brewing Company","IPA - Session / India Session Ale",4.7,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2019-07-08 20:34:15",https://untappd.com/c/774579901,https://untappd.com/beer/2292223,https://untappd.com/brewery/844,England,"City of London",London,,,Can,774579901,2292223,844,https://untappd.s3.amazonaws.com/photos/2019_07_08/f01d47e62c894279213191dabf18440b_raw.jpg,3.37,3.38,,0,0
"KOFF III",Sinebrychoff,"Lager - Pale",4.6,16,,"Hotel Seaport",Turku,,Suomi,60.4342,22.2215,2,"2019-07-11 18:33:57",https://untappd.com/c/775455801,https://untappd.com/beer/77068,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,"Hotel Seaport",Draft,775455801,77068,961,,2.39,2.42,,0,0
"Pearu IPA",Hopster,"IPA - American",6.5,40,,"M/S Baltic Princess",Turku,Varsinais-Suomi,Suomi,60.4358,22.2185,3.5,"2019-07-11 22:22:50",https://untappd.com/c/775542228,https://untappd.com/beer/883619,https://untappd.com/brewery/140016,Estonia,Tallinn,Harjumaa,,"M/S Baltic Princess",Bottle,775542228,883619,140016,https://untappd.s3.amazonaws.com/photos/2019_07_11/798accaeccd41b9f3b602412ac994662_raw.jpg,3.42,3.43,,0,0
"A Little Sumpin' Sumpin' Ale","Lagunitas Brewing Company","Wheat Beer - American Pale Wheat",7.5,64,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-12 22:26:44",https://untappd.com/c/775996280,https://untappd.com/beer/25796,https://untappd.com/brewery/765,"United States",Petaluma,CA,,"M/S Baltic Princess",Bottle,775996280,25796,765,https://untappd.s3.amazonaws.com/photos/2019_07_12/f825b404a500ccf2e73cfe39cdb76e28_raw.jpg,3.79,3.79,,0,0
Vulin,"Pühaste Brewery","IPA - Session / India Session Ale",4.6,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-12 22:58:38",https://untappd.com/c/776022013,https://untappd.com/beer/1745079,https://untappd.com/brewery/97950,Estonia,Tartu,Tartu,,"M/S Baltic Princess",Bottle,776022013,1745079,97950,https://untappd.s3.amazonaws.com/photos/2019_07_12/b04b2a2326b77ae18fd079d87244a444_raw.jpg,3.55,3.55,,0,0
"Morphosis #001","Salama Brewing Company","Sour - Fruited Berliner Weisse",4.3,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-15 14:04:22",https://untappd.com/c/777678629,https://untappd.com/beer/3217559,https://untappd.com/brewery/410590,Finland,Espoo,Etelä-Suomi,,,Can,777678629,3217559,410590,https://untappd.s3.amazonaws.com/photos/2019_07_15/2d61794ec246973f07326472c61ad6b4_raw.jpg,3.56,3.61,,1,0
"Strawberry Lucaria","Thornbridge Brewery","Porter - Other",4.5,0,"Ihan toimiva, mansikka-suklaa jäätelö tulee mieleen","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2019-07-15 15:50:44",https://untappd.com/c/777686829,https://untappd.com/beer/2692050,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,Bottle,777686829,2692050,2047,https://untappd.s3.amazonaws.com/photos/2019_07_15/3ce6c927df52f27168617403ae1efd29_raw.jpg,3.63,3.64,,0,0
"La Mer","Mathildedalin Kyläpanimo","Pale Ale - American",4.3,0,,"Angelniemi-Kokkila Ferry",Angelniemi,Varsinais-Suomi,Suomi,60.3185,22.9434,3.25,"2019-07-18 14:14:59",https://untappd.com/c/778624918,https://untappd.com/beer/961030,https://untappd.com/brewery/183580,Finland,Matilda,Etelä-Suomi,,,Bottle,778624918,961030,183580,https://untappd.s3.amazonaws.com/photos/2019_07_18/63beaf5878831ed0d7113ce50f96d0ea_raw.jpg,3.28,3.31,,0,0
"Meri-Lappi Gose","Tornion Panimo","Sour - Gose",4.2,0,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,3.25,"2019-07-21 19:19:21",https://untappd.com/c/780501171,https://untappd.com/beer/3262275,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,,Bottle,780501171,3262275,276048,https://untappd.s3.amazonaws.com/photos/2019_07_21/7a26dbfef794c8ffc73b4b856fc7eefe_raw.jpg,3.27,3.34,,0,0
Hillatus,"Tornion Panimo","Sour - Other",5.5,0,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,3.5,"2019-07-21 22:13:01",https://untappd.com/c/780612727,https://untappd.com/beer/2576757,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,,Bottle,780612727,2576757,276048,https://untappd.s3.amazonaws.com/photos/2019_07_21/c45445e9fd2f4dff09766857db14c050_raw.jpg,3.29,3.31,,0,0
Verigreippi,Olvi,"Cider - Traditional",4.7,0,"Aivan liian makea, mut toimii kylmänä rannalla",Rovaniemi,,Lapland,Suomi,66.5023,25.73,2.25,"2019-07-22 13:53:34",https://untappd.com/c/780892093,https://untappd.com/beer/2655255,https://untappd.com/brewery/2655,Finland,Iisalmi,Itä-Suomi,,,Can,780892093,2655255,2655,https://untappd.s3.amazonaws.com/photos/2019_07_22/cc272983b2dbe9cfea05d3d90e7e66a9_raw.jpg,2.87,3.53,,0,0
"Guinness Draught",Guinness,"Stout - Irish Dry",4.2,45,,"Hemingway's Bar & Cafe",Rovaniemi,Lappi,Suomi,66.5024,25.7325,3.5,"2019-07-24 20:55:31",https://untappd.com/c/781599645,https://untappd.com/beer/4473,https://untappd.com/brewery/49,Ireland,"Saint James' Gate",Leinster,,"Hemingway's Bar & Cafe",Draft,781599645,4473,49,https://untappd.s3.amazonaws.com/photos/2019_07_24/141bb3be5e7d31399ed11e105371c64c_raw.jpg,3.78,3.78,,0,0
"European Pale Ale","Thornbridge Brewery","Pale Ale - International",5,0,,"Oliver's Corner",Rovaniemi,Lappi,Suomi,66.5022,25.7327,3.5,"2019-07-24 21:35:53",https://untappd.com/c/781617091,https://untappd.com/beer/3134876,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,"Oliver's Corner",Draft,781617091,3134876,2047,https://untappd.s3.amazonaws.com/photos/2019_07_24/2c5101407aaa727c4ff82594ad08a1a6_raw.jpg,3.37,3.42,,0,0
Lukas,"Thornbridge Brewery","Lager - Helles",4.2,0,"Hiukan yliarvostettu, aika peruslager omasta mielestä","Oliver's Corner",Rovaniemi,Lappi,Suomi,66.5022,25.7327,2.75,"2019-07-24 21:55:53",https://untappd.com/c/781625984,https://untappd.com/beer/1439741,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,"Oliver's Corner",Bottle,781625984,1439741,2047,https://untappd.s3.amazonaws.com/photos/2019_07_24/728f8f7c6c360245940bf44acc35c0c7_raw.jpg,3.34,3.35,,0,0
J.A.C.K.,"Nya Carnegiebryggeriet ","IPA - Session / India Session Ale",4.5,0,,"Oliver's Corner",Rovaniemi,Lappi,Suomi,66.5022,25.7327,3,"2019-07-24 22:26:28",https://untappd.com/c/781640392,https://untappd.com/beer/628711,https://untappd.com/brewery/82706,Sweden,Stockholm,"Stockholms län",,"Oliver's Corner",Draft,781640392,628711,82706,https://untappd.s3.amazonaws.com/photos/2019_07_24/e4ac871a7d722f1a2d2b49f66b89551a_raw.jpg,3.26,3.26,,0,0
"Lapin Kulta",Hartwall,"Lager - Pale",5.2,18,"Klassikkotäppäys på gränsen","Umpitunneli The Kapakka",Tornio,Lappi,Suomi,65.8468,24.1524,1.75,"2019-07-25 13:36:02",https://untappd.com/c/781890607,https://untappd.com/beer/36800,https://untappd.com/brewery/3264,Finland,Lahti,Etelä-Suomi,,"Umpitunneli The Kapakka",Draft,781890607,36800,3264,https://untappd.s3.amazonaws.com/photos/2019_07_25/7c6ea1a912ec8ec7652a69b974065443_raw.jpg,2.57,2.59,,0,0
"Hamppu Porter","Tornion Panimo","Porter - Other",6.5,35,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,3.5,"2019-07-25 20:51:38",https://untappd.com/c/781975161,https://untappd.com/beer/3135708,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,"Tornion Panimo Oy",Bottle,781975161,3135708,276048,https://untappd.s3.amazonaws.com/photos/2019_07_25/ddcaaa52740b87858e9b2e265b614dfc_raw.jpg,3.31,3.47,,0,0
"Original Lapland Lager","Tornion Panimo","Lager - Euro Pale",5.2,30,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,2.75,"2019-07-25 21:18:18",https://untappd.com/c/781987870,https://untappd.com/beer/2145421,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,"Tornion Panimo Oy",Can,781987870,2145421,276048,https://untappd.s3.amazonaws.com/photos/2019_07_25/cc77a1dcde964cdf2a8753995e742d74_raw.jpg,2.96,3,,0,0
"Lapland Golden Ale","Tornion Panimo","Golden Ale",4.2,40,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,2.75,"2019-07-25 22:25:10",https://untappd.com/c/782022628,https://untappd.com/beer/3284683,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,"Tornion Panimo Oy",Can,782022628,3284683,276048,https://untappd.s3.amazonaws.com/photos/2019_07_25/8aad3794af281f913a8f6b8ce7a0523b_raw.jpg,3.02,3.26,,0,0
"North Arctic NEIPA","Tornion Panimo","IPA - New England",5.5,50,,Rovaniemi,,Lapland,Suomi,66.5023,25.73,3.25,"2019-07-25 23:38:55",https://untappd.com/c/782063296,https://untappd.com/beer/3134618,https://untappd.com/brewery/276048,Finland,Tornio,Pohjois-Suomi,,"Tornion Panimo Oy",Can,782063296,3134618,276048,https://untappd.s3.amazonaws.com/photos/2019_07_25/5f3d4ba6171e3b3b6f781c1c54ffce70_raw.jpg,3.27,3.29,,0,0
"Stone Delicious IPA","Stone Brewing","IPA - American",7.7,75,Autonlastausolut,"VR Rovaniemi",Rovaniemi,Lappi,Suomi,66.4983,25.7054,3.75,"2019-07-26 19:47:09",https://untappd.com/c/782399469,https://untappd.com/beer/392748,https://untappd.com/brewery/1204,"United States",Escondido,CA,,Systembolaget,Can,782399469,392748,1204,https://untappd.s3.amazonaws.com/photos/2019_07_26/ada2fc513b8d02d7d9dd05b0e99cfe72_raw.jpg,3.75,3.75,,1,0
"Pirkka Parhaat Craft Lager","Saimaa Brewing Company","Lager - Pale",5,30,,Kemi,,Lapland,Suomi,65.7374,24.5687,2.5,"2019-07-26 22:33:47",https://untappd.com/c/782513427,https://untappd.com/beer/3204581,https://untappd.com/brewery/11432,Finland,Mikkeli,,,,Can,782513427,3204581,11432,https://untappd.s3.amazonaws.com/photos/2019_07_26/22ab1cf58a54774e804eb9a268d55c13_raw.jpg,2.86,3.04,,0,0
Fatamorgana,Omnipollo,"IPA - Imperial / Double New England",8,100,"Aijai, ei tarvi muuta sanoa","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4.25,"2019-07-27 22:29:59",https://untappd.com/c/783242630,https://untappd.com/beer/477842,https://untappd.com/brewery/29486,Sweden,"Sundbybergs kommun","Stockholms län",,Systembolaget,Bottle,783242630,477842,29486,https://untappd.s3.amazonaws.com/photos/2019_07_27/3b1eddf9718ddc2cb15a7089675a155f_raw.jpg,4,4,,1,0
"Hazy IPA","Nøgne Ø","Pale Ale - New England",4.5,30,Raikas,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-27 23:19:18",https://untappd.com/c/783301634,https://untappd.com/beer/3126642,https://untappd.com/brewery/923,Norway,Grimstad,Aust-Agder,,Systembolaget,,783301634,3126642,923,https://untappd.s3.amazonaws.com/photos/2019_07_27/ec8d2e5b2993d5cc77f2d1b7284fb000_raw.jpg,3.46,3.46,,0,0
Chuggernaut,"Amundsen Brewery","IPA - Session / India Session Ale",4.7,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2019-07-29 00:52:10",https://untappd.com/c/784038512,https://untappd.com/beer/2268410,https://untappd.com/brewery/16909,Norway,Hauketo,Oslo,,Systembolaget,Can,784038512,2268410,16909,https://untappd.s3.amazonaws.com/photos/2019_07_28/326297fdc72c1aee191b0923abf72961_raw.jpg,3.66,3.66,,0,0
"Apocalyptic Thunder Juice","Amundsen Brewery","IPA - New England",6.5,50,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2019-07-29 23:34:38",https://untappd.com/c/784331018,https://untappd.com/beer/2052131,https://untappd.com/brewery/16909,Norway,Hauketo,Oslo,,Systembolaget,Can,784331018,2052131,16909,https://untappd.s3.amazonaws.com/photos/2019_07_29/ce16e01e77cecabe5ba28ceb5f3fda47_raw.jpg,3.78,3.78,,0,0
"Double Apocalypse","Amundsen Brewery","IPA - Imperial / Double New England",8.5,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2019-07-30 00:02:25",https://untappd.com/c/784341027,https://untappd.com/beer/2655712,https://untappd.com/brewery/16909,Norway,Hauketo,Oslo,,Systembolaget,Can,784341027,2655712,16909,https://untappd.s3.amazonaws.com/photos/2019_07_29/b6297eb06c0c0ff776ff23ae38188b65_raw.jpg,3.85,3.85,,0,0
Niki,Omnipollo,"Pale Ale - American",5.5,40,"Takuuvarmaa omnipolloa","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2019-07-30 22:46:33",https://untappd.com/c/784605042,https://untappd.com/beer/3148880,https://untappd.com/brewery/29486,Sweden,"Sundbybergs kommun","Stockholms län",,Systembolaget,Can,784605042,3148880,29486,https://untappd.s3.amazonaws.com/photos/2019_07_30/174dbc82c816fdcff22109e5d792fa39_raw.jpg,3.6,3.6,,1,0
"Hopbliminal Messages","Amundsen Brewery","IPA - New England",5.3,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2019-07-30 23:03:53",https://untappd.com/c/784612186,https://untappd.com/beer/2192977,https://untappd.com/brewery/16909,Norway,Hauketo,Oslo,,Systembolaget,Can,784612186,2192977,16909,https://untappd.s3.amazonaws.com/photos/2019_07_30/8d3b19d94f673c8a74488d5ba872ec2b_raw.jpg,3.77,3.77,,0,0
"Fat Lab 16: DDH IPA","Fat Lizard Brewing Co.","IPA - American",7,0,,"Henry's Pubin Terassi",Helsinki,Uusimaa,Suomi,60.1696,24.9355,3.5,"2019-07-31 14:57:45",https://untappd.com/c/784812605,https://untappd.com/beer/3307132,https://untappd.com/brewery/185078,Finland,"02150 Espoo",,,"Henry's Pubin Terassi",Can,784812605,3307132,185078,https://untappd.s3.amazonaws.com/photos/2019_07_31/614cf142b6feaa762fb16ff0b8e37d62_raw.jpg,3.43,3.56,,0,0
"Karhu A (IV A)",Sinebrychoff,"Lager - Pale",5.4,16,"Champions liigaa!","Sports Bar Töölö",HKI,Uusimaa,Suomi,60.1883,24.9179,2.25,"2019-07-31 18:36:31",https://untappd.com/c/784839980,https://untappd.com/beer/39534,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,"Sports Bar Töölö",Draft,784839980,39534,961,https://untappd.s3.amazonaws.com/photos/2019_07_31/e547dcf94fa2db241bcb1099951fe06c_raw.jpg,2.82,2.84,,1,0
Carlsberg,"Carlsberg Group","Lager - Euro Pale",5,8,,"Bolt Arena",Helsinki,Uusimaa,Suomi,60.1876,24.9226,2.5,"2019-07-31 20:21:38",https://untappd.com/c/784870478,https://untappd.com/beer/5991,https://untappd.com/brewery/344,Denmark,Copenhagen,"Region Hovedstaden",,"Bolt Arena",Can,784870478,5991,344,https://untappd.s3.amazonaws.com/photos/2019_07_31/9c166a5b526fbf3b2664f7e1f18be684_raw.jpg,2.97,2.97,,0,0
"Beetle Bug","Top Fuel Beer Company","IPA - New England",6.2,0,,"Villi Wäinö",Helsinki,Uusimaa,Suomi,60.1679,24.9397,3.5,"2019-07-31 21:32:04",https://untappd.com/c/784897958,https://untappd.com/beer/3220512,https://untappd.com/brewery/194201,Finland,Lohja,Etelä-Suomi,,"Villi Wäinö",Draft,784897958,3220512,194201,https://untappd.s3.amazonaws.com/photos/2019_07_31/4c993725e6b32a804dce301d37087618_raw.jpg,3.4,3.5,,0,0
"Noipa ","Nokian Panimo","IPA - American",4.5,0,,"Oosterin terassi",Helsinki,Uusimaa,Suomi,60.1717,24.9396,3.25,"2019-07-31 21:49:52",https://untappd.com/c/784905516,https://untappd.com/beer/3114970,https://untappd.com/brewery/8572,Finland,Nokia,Länsi-Suomi,,"Oosterin terassi",Draft,784905516,3114970,8572,https://untappd.s3.amazonaws.com/photos/2019_07_31/05592fb27e74bbcdd7885d93f83fe019_raw.jpg,3.11,3.35,,0,0
"Tropical Torpedo","Sierra Nevada Brewing Co.","IPA - American",6,35,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-31 23:24:28",https://untappd.com/c/784947811,https://untappd.com/beer/1741133,https://untappd.com/brewery/1142,"United States",Chico,CA,,,Bottle,784947811,1741133,1142,https://untappd.s3.amazonaws.com/photos/2019_07_31/2125d5c49dcf1beea436d0ca2da89658_raw.jpg,3.62,3.62,,0,0
"Kua Bay IPA","Kona Brewing Company","IPA - American",7.3,68,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2019-07-31 23:45:14",https://untappd.com/c/784956864,https://untappd.com/beer/760979,https://untappd.com/brewery/1988,"United States","Kailua Kona",HI,,,Bottle,784956864,760979,1988,https://untappd.s3.amazonaws.com/photos/2019_07_31/c2b8dfad65b6af256adb117df3da3083_raw.jpg,3.56,3.56,,0,0
